vuln_id,cve_id,patch_id,patch_name,asset_id,asset_name,system_group,service_name,cvss,exploit_probability,exploit_available,active_exploitation,asset_criticality,data_sensitivity,exposure_level,internet_facing,patch_time,patch_cost,manpower_required,remediation_effectiveness,patch_failure_risk,disruption_impact,rollback_complexity,age_days,severity_label,sla_deadline_days,days_open,dependencies,conflicts
V0025,CVE-2025-1025,P025,Security Patch 25,A051,Asset 51,Cloud,Web,6.4,0.17,0,0,1,2,2,0,1.9,3653.55,0.9,0.91,0.31,0.08,0.08,307,Critical,14,22,,
V0026,CVE-2025-1026,P026,Security Patch 26,A048,Asset 48,CRM,Gateway,5.0,0.78,0,0,1,1,5,0,5.2,1550.16,4.4,0.73,0.26,0.44,0.08,414,Critical,21,27,P016,
V0027,CVE-2025-1027,P027,Security Patch 27,A077,Asset 77,OT,Auth,6.1,0.63,1,0,5,3,4,1,5.6,4488.33,2.5,0.79,0.29,0.42,0.29,61,Medium,36,45,,P026
V0028,CVE-2025-1028,P028,Security Patch 28,A047,Asset 47,Endpoints,Payment,4.5,0.8,0,1,1,4,1,0,6.2,2499.58,5.0,0.79,0.21,0.33,0.66,173,Medium,20,1,P013,
V0029,CVE-2025-1029,P029,Security Patch 29,A054,Asset 54,DataLake,Web,6.6,0.87,1,0,4,5,4,1,1.7,1713.53,5.3,0.66,0.06,0.49,0.24,306,High,5,43,,
V0030,CVE-2025-1030,P030,Security Patch 30,A016,Asset 16,Cloud,Auth,9.1,0.97,0,1,2,3,5,1,6.8,793.07,1.9,0.85,0.42,0.12,0.25,56,Medium,10,19,,
V0031,CVE-2025-1031,P031,Security Patch 31,A032,Asset 32,CRM,Web,7.0,0.97,1,1,3,2,1,0,2.6,1900.34,1.6,0.78,0.25,0.07,0.2,200,High,29,13,P011,
V0032,CVE-2025-1032,P032,Security Patch 32,A061,Asset 61,Cloud,Gateway,9.1,0.17,0,1,4,2,3,0,5.2,2448.53,1.8,0.67,0.13,0.18,0.7,102,Medium,13,11,P026,
V0033,CVE-2025-1033,P033,Security Patch 33,A056,Asset 56,CRM,API,9.0,0.75,1,0,4,4,1,1,1.9,545.74,2.5,0.72,0.03,0.26,0.05,28,High,39,15,,P028
V0034,CVE-2025-1034,P034,Security Patch 34,A056,Asset 56,CRM,API,9.4,0.42,1,0,1,4,2,0,2.6,5396.53,1.8,0.67,0.24,0.55,0.32,234,Medium,27,52,P002,
V0035,CVE-2025-1035,P035,Security Patch 35,A070,Asset 70,Endpoints,Gateway,4.3,0.38,1,1,4,3,5,1,4.1,362.25,4.7,0.68,0.12,0.28,0.07,372,Low,13,21,,
V0036,CVE-2025-1036,P036,Security Patch 36,A040,Asset 40,ERP,Payment,9.9,0.77,1,1,5,4,5,1,6.9,775.55,0.8,0.58,0.15,0.56,0.5,321,High,23,35,,
V0037,CVE-2025-1037,P037,Security Patch 37,A010,Asset 10,Cloud,Gateway,6.6,0.63,1,0,2,5,5,1,2.2,4923.41,0.8,0.98,0.28,0.65,0.11,362,Medium,31,7,P021,
V0038,CVE-2025-1038,P038,Security Patch 38,A040,Asset 40,Cloud,Gateway,8.3,0.59,0,0,4,5,2,1,3.0,1776.84,4.5,0.59,0.4,0.25,0.51,101,High,5,32,P033,
V0039,CVE-2025-1039,P039,Security Patch 39,A091,Asset 91,DataLake,Database,8.4,0.93,0,0,4,2,5,0,5.3,1954.25,1.7,0.65,0.08,0.63,0.29,372,High,38,6,P030,
V0040,CVE-2025-1040,P040,Security Patch 40,A018,Asset 18,OT,Auth,4.6,0.77,1,0,3,5,4,0,3.6,4357.65,5.8,0.94,0.07,0.33,0.64,183,Low,21,0,P020,
V0041,CVE-2025-1041,P041,Security Patch 41,A051,Asset 51,ERP,Gateway,4.8,0.32,0,0,1,1,3,1,2.9,2455.48,5.9,0.9,0.37,0.06,0.5,77,Medium,44,1,,
V0042,CVE-2025-1042,P042,Security Patch 42,A092,Asset 92,ERP,Database,5.0,0.17,0,1,3,2,1,0,3.6,5154.24,0.8,0.85,0.09,0.57,0.28,107,Critical,7,32,P028,
V0043,CVE-2025-1043,P043,Security Patch 43,A022,Asset 22,Endpoints,Web,9.8,0.56,0,0,2,1,3,0,7.4,4350.82,1.9,0.6,0.27,0.59,0.32,108,Medium,10,10,P036,
V0044,CVE-2025-1044,P044,Security Patch 44,A075,Asset 75,OT,Database,5.0,0.19,0,1,4,4,1,1,2.6,2741.72,3.1,0.97,0.19,0.33,0.69,256,Low,15,37,,
V0045,CVE-2025-1045,P045,Security Patch 45,A092,Asset 92,ERP,Payment,5.1,0.24,1,0,1,2,5,1,2.4,2323.99,4.4,0.71,0.34,0.51,0.34,101,High,6,31,P026,P031
V0046,CVE-2025-1046,P046,Security Patch 46,A054,Asset 54,Cloud,Gateway,7.1,0.17,1,1,5,1,2,1,7.5,3676.9,2.2,0.69,0.09,0.45,0.24,193,Medium,39,42,,
V0047,CVE-2025-1047,P047,Security Patch 47,A039,Asset 39,ERP,Gateway,6.7,0.57,0,1,2,3,2,1,6.8,2879.8,2.2,0.95,0.38,0.17,0.19,146,Low,33,2,P035,P003
V0048,CVE-2025-1048,P048,Security Patch 48,A093,Asset 93,ERP,Auth,5.8,0.38,0,0,3,2,4,0,1.8,5133.39,4.2,0.79,0.19,0.41,0.6,228,Low,19,51,P031,
V0049,CVE-2025-1049,P049,Security Patch 49,A090,Asset 90,DataLake,API,7.9,0.63,0,0,5,1,1,0,2.9,972.28,1.4,0.64,0.23,0.12,0.49,66,Low,37,4,P027,
V0050,CVE-2025-1050,P050,Security Patch 50,A093,Asset 93,ERP,Auth,9.7,0.94,0,0,2,2,1,1,3.5,4281.32,3.9,0.71,0.29,0.45,0.34,358,High,14,9,,P007
V0051,CVE-2025-1051,P051,Security Patch 51,A003,Asset 3,DataLake,Payment,5.5,0.18,0,0,4,5,2,0,2.1,4950.17,4.9,0.65,0.1,0.07,0.46,335,Low,40,53,P044,
V0052,CVE-2025-1052,P052,Security Patch 52,A058,Asset 58,Endpoints,Database,4.6,0.19,1,0,1,2,2,1,2.0,4880.19,5.9,0.69,0.13,0.09,0.48,341,High,14,31,,
V0053,CVE-2025-1053,P053,Security Patch 53,A065,Asset 65,ERP,API,9.1,0.55,0,0,5,5,2,0,5.3,1068.76,3.3,0.67,0.26,0.35,0.71,146,Medium,11,46,P021,
V0054,CVE-2025-1054,P054,Security Patch 54,A041,Asset 41,Cloud,Payment,9.3,0.87,1,1,3,2,1,0,4.5,2715.39,4.9,0.74,0.08,0.21,0.29,157,Medium,31,7,,
V0055,CVE-2025-1055,P055,Security Patch 55,A062,Asset 62,OT,Payment,9.2,0.57,1,0,5,4,3,0,4.5,2131.68,2.3,0.91,0.12,0.56,0.41,69,Critical,32,48,,
V0056,CVE-2025-1056,P056,Security Patch 56,A080,Asset 80,ERP,Auth,9.3,0.87,1,0,3,4,1,0,4.9,2839.31,2.0,0.93,0.27,0.39,0.3,345,Medium,32,53,P009,
V0057,CVE-2025-1057,P057,Security Patch 57,A094,Asset 94,Cloud,Database,6.3,0.91,1,1,4,4,5,0,1.5,1975.7,5.6,0.67,0.37,0.4,0.62,268,Critical,9,27,P013,
V0058,CVE-2025-1058,P058,Security Patch 58,A046,Asset 46,Endpoints,Payment,7.4,0.84,1,0,2,3,4,0,1.3,755.64,2.1,0.93,0.3,0.29,0.24,37,Critical,24,46,P041,
V0059,CVE-2025-1059,P059,Security Patch 59,A018,Asset 18,DataLake,Payment,7.4,0.53,1,1,4,3,2,1,7.2,4509.7,2.7,0.66,0.05,0.65,0.11,131,Low,29,51,,
V0060,CVE-2025-1060,P060,Security Patch 60,A062,Asset 62,ERP,Auth,4.4,0.23,1,0,4,2,3,1,3.7,3927.49,4.9,0.77,0.14,0.12,0.08,12,Low,15,24,P054,
V0061,CVE-2025-1061,P061,Security Patch 61,A053,Asset 53,Cloud,Payment,8.1,0.84,0,0,3,5,1,0,5.6,717.85,1.5,0.67,0.18,0.25,0.19,135,Critical,27,26,P053,
V0062,CVE-2025-1062,P062,Security Patch 62,A009,Asset 9,CRM,Payment,6.1,0.36,1,1,2,3,3,1,1.1,1416.13,1.5,0.91,0.39,0.59,0.56,188,High,28,40,,
V0063,CVE-2025-1063,P063,Security Patch 63,A097,Asset 97,Cloud,Gateway,5.2,0.78,0,0,1,2,1,1,5.2,268.33,4.1,0.96,0.16,0.07,0.28,369,Critical,16,48,,
V0064,CVE-2025-1064,P064,Security Patch 64,A031,Asset 31,CRM,Auth,8.3,0.4,0,0,4,1,2,1,6.5,4854.58,2.8,0.62,0.1,0.54,0.66,12,Critical,40,21,P006,
V0065,CVE-2025-1065,P065,Security Patch 65,A082,Asset 82,DataLake,Auth,8.3,0.97,1,1,2,3,5,1,2.4,2735.69,4.5,0.63,0.19,0.56,0.75,334,Low,8,2,P041,
V0066,CVE-2025-1066,P066,Security Patch 66,A046,Asset 46,OT,Auth,7.5,0.84,1,1,2,2,2,1,3.8,4136.18,0.8,0.65,0.4,0.63,0.61,313,Medium,40,48,P041,
V0067,CVE-2025-1067,P067,Security Patch 67,A004,Asset 4,DataLake,Database,7.7,0.64,1,0,3,3,5,1,3.2,3738.04,1.8,0.9,0.27,0.65,0.57,180,High,10,18,,P019
V0068,CVE-2025-1068,P068,Security Patch 68,A044,Asset 44,DataLake,Payment,5.2,0.61,1,0,4,1,1,1,3.4,5230.33,5.4,0.91,0.28,0.49,0.69,317,Critical,12,12,,
V0069,CVE-2025-1069,P069,Security Patch 69,A015,Asset 15,OT,API,7.2,0.83,0,0,5,3,5,0,6.8,3433.82,4.7,0.71,0.35,0.14,0.25,189,Medium,15,30,,
V0070,CVE-2025-1070,P070,Security Patch 70,A058,Asset 58,Endpoints,Web,9.5,0.4,0,0,5,1,4,0,2.7,4991.6,4.6,0.84,0.36,0.53,0.35,28,Medium,22,12,,
V0071,CVE-2025-1071,P071,Security Patch 71,A087,Asset 87,OT,Auth,4.3,0.52,1,0,5,3,4,0,1.0,3810.47,4.7,0.74,0.09,0.08,0.4,287,Low,11,35,,P002
V0072,CVE-2025-1072,P072,Security Patch 72,A025,Asset 25,Cloud,Web,6.8,0.92,1,0,4,4,5,1,1.9,5132.22,1.7,0.82,0.36,0.61,0.75,207,Low,18,0,,
V0073,CVE-2025-1073,P073,Security Patch 73,A079,Asset 79,OT,Auth,6.7,0.7,1,1,3,3,1,0,1.1,3706.72,2.4,0.78,0.41,0.27,0.56,158,High,37,56,,
V0074,CVE-2025-1074,P074,Security Patch 74,A041,Asset 41,CRM,Gateway,8.6,0.2,0,1,3,3,4,1,6.2,4283.39,1.5,0.71,0.14,0.4,0.36,75,Low,33,49,,
V0075,CVE-2025-1075,P075,Security Patch 75,A098,Asset 98,CRM,Gateway,4.1,0.34,0,1,4,5,5,1,6.2,3924.99,0.6,0.67,0.37,0.6,0.67,319,Low,15,42,P062,
V0076,CVE-2025-1076,P076,Security Patch 76,A100,Asset 100,DataLake,Gateway,4.4,0.53,1,0,5,5,5,0,7.1,568.51,4.0,0.73,0.13,0.26,0.18,340,High,39,56,,P044
V0077,CVE-2025-1077,P077,Security Patch 77,A002,Asset 2,OT,API,5.0,0.93,1,0,2,4,3,1,3.4,2462.28,5.0,0.63,0.15,0.54,0.38,205,Low,13,14,,P056
V0078,CVE-2025-1078,P078,Security Patch 78,A005,Asset 5,CRM,Database,7.8,0.33,1,0,1,3,3,0,4.9,3060.43,1.5,0.81,0.18,0.3,0.22,200,High,34,16,P043,
V0079,CVE-2025-1079,P079,Security Patch 79,A060,Asset 60,DataLake,Payment,5.5,0.19,1,0,3,1,3,1,1.0,1480.51,5.1,0.8,0.19,0.36,0.08,206,High,27,22,,
V0080,CVE-2025-1080,P080,Security Patch 80,A070,Asset 70,ERP,Auth,7.3,0.65,1,0,5,4,2,1,2.3,4913.71,3.4,0.62,0.08,0.37,0.24,25,Critical,40,3,P025,
V0081,CVE-2025-1081,P081,Security Patch 81,A087,Asset 87,ERP,Gateway,4.7,0.26,0,0,2,5,5,1,3.8,4062.72,3.9,0.64,0.19,0.19,0.42,266,Critical,42,56,P047,
V0082,CVE-2025-1082,P082,Security Patch 82,A076,Asset 76,ERP,Database,5.2,0.77,1,0,4,5,4,0,6.9,4405.94,3.3,0.72,0.09,0.07,0.29,253,High,31,11,,
V0083,CVE-2025-1083,P083,Security Patch 83,A091,Asset 91,Endpoints,Gateway,6.6,0.18,1,1,3,1,1,0,4.6,3749.3,3.3,0.92,0.34,0.14,0.08,290,High,33,59,,
V0084,CVE-2025-1084,P084,Security Patch 84,A082,Asset 82,DataLake,Auth,7.9,0.91,1,0,1,1,1,1,0.7,1013.61,1.4,0.78,0.03,0.39,0.11,313,Medium,10,37,,
V0085,CVE-2025-1085,P085,Security Patch 85,A014,Asset 14,Endpoints,Web,5.9,0.71,0,0,1,4,2,1,5.6,1027.59,4.0,0.8,0.11,0.25,0.37,75,High,36,51,P050,
V0086,CVE-2025-1086,P086,Security Patch 86,A026,Asset 26,CRM,Gateway,5.0,0.65,1,1,4,1,4,1,2.0,766.7,1.4,0.61,0.1,0.55,0.66,110,Medium,17,42,,
V0087,CVE-2025-1087,P087,Security Patch 87,A040,Asset 40,DataLake,Payment,6.4,0.67,0,1,2,5,2,0,5.1,507.62,5.9,0.87,0.23,0.47,0.2,52,High,9,35,P084,
V0088,CVE-2025-1088,P088,Security Patch 88,A045,Asset 45,DataLake,Database,5.8,0.72,0,1,1,5,4,0,6.5,4908.5,2.9,0.69,0.27,0.13,0.21,337,Critical,14,46,P008,
V0089,CVE-2025-1089,P089,Security Patch 89,A035,Asset 35,CRM,Database,8.9,0.77,0,0,1,2,1,0,0.7,4843.95,0.7,0.71,0.27,0.13,0.32,127,Low,31,35,P052,P086
V0090,CVE-2025-1090,P090,Security Patch 90,A065,Asset 65,ERP,API,8.8,0.35,1,1,4,4,1,1,6.6,3003.03,4.2,0.84,0.3,0.12,0.64,251,Critical,8,5,,
V0091,CVE-2025-1091,P091,Security Patch 91,A098,Asset 98,DataLake,Web,4.5,0.36,0,1,2,2,1,0,7.2,3202.39,3.0,0.78,0.42,0.57,0.74,122,Critical,18,55,,
V0092,CVE-2025-1092,P092,Security Patch 92,A009,Asset 9,ERP,API,8.3,0.85,1,0,5,2,3,0,5.1,677.26,2.6,0.84,0.41,0.63,0.62,136,Critical,7,1,,
V0093,CVE-2025-1093,P093,Security Patch 93,A037,Asset 37,OT,Gateway,8.7,0.29,1,0,4,5,3,0,4.2,2244.41,3.6,0.85,0.42,0.29,0.15,19,Critical,18,47,P026,
V0094,CVE-2025-1094,P094,Security Patch 94,A058,Asset 58,DataLake,Auth,8.8,0.32,0,0,2,1,2,1,6.2,4080.45,3.4,0.64,0.31,0.16,0.7,13,Medium,7,51,,
V0095,CVE-2025-1095,P095,Security Patch 95,A001,Asset 1,Cloud,Payment,8.3,0.21,1,1,5,2,1,0,3.1,3070.69,2.2,0.92,0.18,0.13,0.13,265,Medium,15,20,P064,
V0096,CVE-2025-1096,P096,Security Patch 96,A018,Asset 18,DataLake,Database,4.2,0.94,1,0,3,5,1,1,2.2,403.33,2.2,0.97,0.18,0.28,0.28,49,High,9,43,,
V0097,CVE-2025-1097,P097,Security Patch 97,A085,Asset 85,CRM,API,4.6,0.49,0,0,4,3,1,1,5.8,4896.84,2.1,0.72,0.37,0.1,0.73,308,Critical,39,10,P011,
V0098,CVE-2025-1098,P098,Security Patch 98,A056,Asset 56,ERP,Payment,8.4,0.27,0,1,4,4,1,1,2.3,2051.75,4.4,0.76,0.09,0.12,0.35,274,Critical,22,56,P085,
V0099,CVE-2025-1099,P099,Security Patch 99,A051,Asset 51,Endpoints,Web,4.2,0.25,0,0,1,5,5,0,5.2,1896.1,3.5,0.75,0.4,0.45,0.19,162,Low,39,52,P008,
V0100,CVE-2025-1100,P100,Security Patch 100,A020,Asset 20,OT,Web,6.1,0.56,0,1,5,4,4,0,7.0,1428.8,1.7,0.83,0.24,0.22,0.1,327,Low,18,31,,
V0101,CVE-2025-1101,P101,Security Patch 101,A064,Asset 64,ERP,Database,5.5,0.75,1,0,1,1,2,0,2.1,4058.47,1.9,0.91,0.22,0.22,0.54,224,Critical,37,15,P006,P090
V0102,CVE-2025-1102,P102,Security Patch 102,A010,Asset 10,DataLake,API,8.0,0.62,1,0,4,3,2,0,3.9,5050.86,4.6,0.97,0.03,0.44,0.65,172,Critical,8,59,P065,
V0103,CVE-2025-1103,P103,Security Patch 103,A040,Asset 40,ERP,Auth,4.4,0.66,1,0,5,4,5,0,6.8,1271.96,4.7,0.76,0.04,0.08,0.59,3,High,27,40,P069,
V0104,CVE-2025-1104,P104,Security Patch 104,A094,Asset 94,ERP,API,4.9,0.47,0,0,4,5,2,1,2.2,283.25,2.2,0.89,0.34,0.41,0.73,177,Low,7,35,P079,
V0105,CVE-2025-1105,P105,Security Patch 105,A024,Asset 24,DataLake,Auth,8.0,0.73,0,0,1,4,4,1,0.6,4094.35,2.5,0.64,0.32,0.37,0.22,303,Critical,18,47,,
V0106,CVE-2025-1106,P106,Security Patch 106,A043,Asset 43,ERP,Web,9.5,0.21,1,0,2,2,1,1,7.0,3770.38,3.0,0.78,0.04,0.42,0.71,246,High,7,2,P010,
V0107,CVE-2025-1107,P107,Security Patch 107,A075,Asset 75,Cloud,Web,9.2,0.95,0,1,2,5,5,0,3.9,2616.6,5.8,0.83,0.15,0.41,0.38,84,Low,17,29,P025,P015
V0108,CVE-2025-1108,P108,Security Patch 108,A019,Asset 19,Cloud,Database,8.6,0.96,1,0,3,4,4,0,6.9,1670.76,1.4,0.61,0.17,0.45,0.11,172,Medium,43,2,,
V0109,CVE-2025-1109,P109,Security Patch 109,A056,Asset 56,CRM,Database,9.3,0.51,0,1,1,3,2,0,7.4,5181.36,5.9,0.74,0.06,0.47,0.58,149,High,16,42,P062,
V0110,CVE-2025-1110,P110,Security Patch 110,A008,Asset 8,Endpoints,Database,9.4,0.65,1,0,3,5,2,1,0.7,3186.27,1.3,0.93,0.38,0.44,0.32,203,Low,30,29,,
V0111,CVE-2025-1111,P111,Security Patch 111,A062,Asset 62,ERP,Web,6.6,0.25,1,1,2,3,5,0,4.6,938.97,5.8,0.73,0.34,0.1,0.21,325,Critical,11,16,,
V0112,CVE-2025-1112,P112,Security Patch 112,A080,Asset 80,OT,Payment,4.3,0.81,0,1,2,2,3,1,3.9,5171.01,3.4,0.63,0.12,0.6,0.07,36,Medium,15,14,P067,
V0113,CVE-2025-1113,P113,Security Patch 113,A017,Asset 17,DataLake,Web,5.8,0.34,0,1,5,5,5,0,4.2,2582.61,5.9,0.84,0.03,0.56,0.54,216,Low,14,29,,
V0114,CVE-2025-1114,P114,Security Patch 114,A033,Asset 33,Endpoints,Database,6.6,0.41,0,0,3,2,5,0,1.3,271.4,4.5,0.99,0.2,0.46,0.55,116,Low,34,59,,
V0115,CVE-2025-1115,P115,Security Patch 115,A076,Asset 76,ERP,API,4.6,0.34,1,1,1,4,5,0,0.8,5359.28,1.3,0.76,0.1,0.4,0.2,194,High,31,37,,
V0116,CVE-2025-1116,P116,Security Patch 116,A053,Asset 53,DataLake,Database,6.0,0.95,0,1,3,4,4,0,3.9,4285.44,4.0,0.9,0.24,0.56,0.61,355,High,36,47,,
V0117,CVE-2025-1117,P117,Security Patch 117,A023,Asset 23,Endpoints,Gateway,8.7,0.5,1,0,5,2,3,1,4.6,5401.6,1.7,0.9,0.09,0.53,0.24,202,Low,8,56,P101,
V0118,CVE-2025-1118,P118,Security Patch 118,A095,Asset 95,CRM,Database,8.2,0.87,0,0,4,2,5,0,1.6,3221.2,5.9,0.84,0.33,0.24,0.17,415,Low,39,43,P018,
V0119,CVE-2025-1119,P119,Security Patch 119,A034,Asset 34,Cloud,Database,7.1,0.48,1,1,5,3,4,1,1.6,579.91,1.1,0.6,0.29,0.22,0.64,340,Medium,38,56,P111,
V0120,CVE-2025-1120,P120,Security Patch 120,A070,Asset 70,ERP,Web,7.2,0.79,0,0,5,2,1,0,4.9,3950.32,5.8,0.67,0.24,0.44,0.33,330,Low,6,51,,P061
V0121,CVE-2025-1121,P121,Security Patch 121,A085,Asset 85,OT,API,9.8,0.42,1,1,3,1,2,1,4.1,319.04,5.1,0.74,0.1,0.21,0.62,139,High,42,23,P065,
V0122,CVE-2025-1122,P122,Security Patch 122,A099,Asset 99,OT,Database,9.1,0.67,1,0,2,2,5,1,7.5,1676.39,1.6,0.67,0.12,0.62,0.4,379,Low,19,32,,
V0123,CVE-2025-1123,P123,Security Patch 123,A045,Asset 45,CRM,Auth,7.0,0.71,1,0,5,1,3,0,0.8,4641.76,2.1,0.68,0.14,0.49,0.18,161,Critical,20,12,,
V0124,CVE-2025-1124,P124,Security Patch 124,A072,Asset 72,CRM,Gateway,5.2,0.46,1,0,4,1,4,1,6.9,3687.73,2.4,0.81,0.08,0.22,0.71,278,Medium,5,25,,
V0125,CVE-2025-1125,P125,Security Patch 125,A082,Asset 82,ERP,Database,8.1,0.7,1,0,4,4,2,1,4.9,1388.37,4.2,0.98,0.19,0.09,0.32,190,High,21,32,P117,
V0126,CVE-2025-1126,P126,Security Patch 126,A016,Asset 16,Cloud,Gateway,7.6,0.91,0,1,2,1,4,0,7.4,1443.94,5.3,0.62,0.09,0.46,0.47,388,Medium,29,34,P022,
V0127,CVE-2025-1127,P127,Security Patch 127,A014,Asset 14,Endpoints,Web,9.0,0.31,0,0,1,2,5,1,5.1,4209.92,2.4,0.77,0.04,0.52,0.19,350,Critical,10,15,,
V0128,CVE-2025-1128,P128,Security Patch 128,A045,Asset 45,OT,Auth,8.0,0.75,1,1,1,1,2,1,6.8,4883.48,2.9,0.95,0.16,0.45,0.63,200,Medium,29,23,,
V0129,CVE-2025-1129,P129,Security Patch 129,A097,Asset 97,Cloud,Database,8.1,0.9,0,1,2,4,2,0,2.4,3847.46,2.9,0.68,0.25,0.55,0.37,226,Low,17,19,P020,
V0130,CVE-2025-1130,P130,Security Patch 130,A062,Asset 62,Endpoints,Auth,6.6,0.64,0,0,2,2,2,1,4.6,2719.52,4.2,0.74,0.31,0.17,0.12,233,High,12,54,P085,
V0131,CVE-2025-1131,P131,Security Patch 131,A028,Asset 28,Endpoints,Database,5.7,0.31,0,0,4,4,1,0,1.4,540.12,3.6,0.75,0.32,0.37,0.06,384,High,5,41,,
V0132,CVE-2025-1132,P132,Security Patch 132,A075,Asset 75,OT,Gateway,7.4,0.75,1,1,2,1,1,1,2.2,3472.95,1.4,0.96,0.18,0.12,0.59,333,High,41,58,P076,P105
